Permit_Number,Status,Street_Number,Pre_direction,Street_Name,Street_Suffix,Post_Direction,City,State,Zip_code,Work_Type,Use_Code,Added_Date,Issue_Date,Final_Date,Description,Application_Type,Location
830180,Completed,17200,,CASHELL,RD,,ROCKVILLE,MD,20853,DEMOLISH,STORAGE BUILDING,3/9/2018,3/26/2018,4/19/2018,COMMERCIAL DEMO - Small Storage Building behind the MAIN STRUCTURE (no intension to rebuild),DEMOLITION OR MOVE PERMIT,"17200 CASHELL RD
ROCKVILLE, MD 20853
(39.137517, -77.094454)"
833971,Completed,11212,,MIDVALE,RD,,KENSINGTON,MD,20895,DEMOLISH,SINGLE FAMILY DWELLING,4/16/2018,7/24/2018,6/21/2019,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"11212 MIDVALE RD
KENSINGTON, MD 20895
(39.039663, -77.061951)"
863381,Completed,4518,,MAPLE,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,1/15/2019,3/29/2019,7/17/2019,,DEMOLITION OR MOVE PERMIT,"4518 MAPLE AVE
BETHESDA, MD 20814
(38.992075, -77.091597)"
258077,Issued,3120,,AIRY HILL,LN,,BURTONSVILLE,MD,20866,DEMOLISH,SINGLE FAMILY DWELLING,9/10/2001,1/10/2002,,,DEMOLITION OR MOVE PERMIT,"3120 AIRY HILL LN
BURTONSVILLE, MD 20866
(39.085692, -76.948418)"
346117,Completed,6105,,WALHONDING,RD,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,5/26/2004,1/11/2005,2/7/2007,PS4-17398,DEMOLITION OR MOVE PERMIT,"6105 WALHONDING RD
BETHESDA, MD 20816
(38.963387, -77.124116)"
398742,Completed,10011,,EDWARD,AVE,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,9/26/2005,12/19/2005,4/3/2006,,DEMOLITION OR MOVE PERMIT,"10011 EDWARD AVE
BETHESDA, MD 20814
(39.020991, -77.112681)"
915585,Completed,10938,,CLERMONT,AVE,,GARRETT PARK,MD,20896,DEMOLISH,SINGLE FAMILY DWELLING,6/4/2020,8/4/2020,9/23/2020,,DEMOLITION OR MOVE PERMIT,"10938 CLERMONT AVE
GARRETT PARK, MD 20896
(39.036643, -77.093102)"
984890,Completed,10,,GRANBY,CT,,ROCKVILLE,MD,20855,DEMOLISH,MISCELLANEOUS STRUCTURE,3/1/2022,5/17/2022,7/22/2022,,DEMOLITION OR MOVE PERMIT,"10 GRANBY CT
ROCKVILLE, MD 20855
(39.169124, -77.120595)"
331671,Finaled,2000,,SPENCERVILLE,RD,,SPENCERVILLE,MD,20868,DEMOLISH,SINGLE FAMILY DWELLING,2/5/2004,7/9/2004,8/4/2004,CASH BOND TRACKING #PS5A18053,DEMOLITION OR MOVE PERMIT,"2000 SPENCERVILLE RD
SPENCERVILLE, MD 20868
(39.117493, -76.970434)"
325136,Completed,902,,BONIFANT,ST,,SILVER SPRING,MD,20910,DEMOLISH,SINGLE FAMILY DWELLING,11/18/2003,1/13/2004,9/29/2004,,DEMOLITION OR MOVE PERMIT,"902 BONIFANT ST
SILVER SPRING, MD 20910
(38.994193, -77.024608)"
209192,Completed,5120,,NICHOLSON,LN,,ROCKVILLE,MD,,DEMOLISH,MERCANTILE BUILDING,1/10/2000,2/18/2000,1/25/2001,,DEMOLITION OR MOVE PERMIT,"5120 NICHOLSON LN
ROCKVILLE, MD
(39.045127, -77.105479)"
467965,Completed,411,,WILLINGTON,DR,,SILVER SPRING,MD,20904,DEMOLISH,SINGLE FAMILY DWELLING,10/9/2007,11/15/2007,5/5/2008,demolition of single family dwelling-Cash Bond PS8A37903,DEMOLITION OR MOVE PERMIT,"411 WILLINGTON DR
SILVER SPRING, MD 20904
(39.050512, -77.000359)"
456231,Finaled,1406,,NOYES,DR,,SILVER SPRING,MD,20910,MOVE,SINGLE FAMILY DWELLING,6/11/2007,8/3/2007,10/3/2007,Move permit only (demolition for foundation and detach garage permit No. 454194).,DEMOLITION OR MOVE PERMIT,"1406 NOYES DR
SILVER SPRING, MD 20910
(39.001917, -77.035717)"
745755,Completed,6002,,SONOMA,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,2/24/2016,3/16/2016,4/5/2016,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"6002 SONOMA RD
BETHESDA, MD 20817
(39.00315, -77.121153)"
802639,Completed,6006,,WALTON,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,6/13/2017,6/28/2017,8/31/2017,DEMO TO REBUILD,DEMOLITION OR MOVE PERMIT,"6006 WALTON RD
BETHESDA, MD 20817
(39.008981, -77.12245)"
292435,Completed,4711,,TRENT,CT,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,11/14/2002,4/24/2003,2/17/2004,,DEMOLITION OR MOVE PERMIT,"4711 TRENT CT
CHEVY CHASE, MD 20815
(38.965996, -77.094434)"
929141,Completed,8520,W,HOWELL,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,10/6/2020,12/22/2020,2/19/2021,,DEMOLITION OR MOVE PERMIT,"8520 HOWELL W RD
BETHESDA, MD 20817
(38.995076, -77.136007)"
560997,Open,5317,,BROOKEVILLE,RD,,GAITHERSBURG,MD,20882,DEMOLISH,BUSINESS BUILDING,2/16/2011,,,DEMOLITION/REBUILD TWO COLLAPSED NURSERY BUILDINGS,DEMOLITION OR MOVE PERMIT,"5317 BROOKEVILLE RD
GAITHERSBURG, MD 20882
(39.183201, -77.109823)"
564146,Completed,7705,,BARNUM,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/25/2011,5/10/2011,8/23/2011,bond#PS11A44383,DEMOLITION OR MOVE PERMIT,"7705 BARNUM RD
BETHESDA, MD 20817
(39.010539, -77.157322)"
470251,Completed,6110,,RIVER,RD,,BETHESDA,MD,20817,DEMOLISH,SWIMMING POOL - ABOVE GROUND,11/6/2007,7/24/2008,6/12/2009,Demolition of the swimming pool-PS8A37948,DEMOLITION OR MOVE PERMIT,"6110 RIVER RD
BETHESDA, MD 20817
(38.973807, -77.123109)"
684082,Completed,9506,,NOWELL,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,8/13/2014,10/22/2014,11/16/2014,DEMO / REBUILD,DEMOLITION OR MOVE PERMIT,"9506 NOWELL DR
BETHESDA, MD 20817
(39.010559, -77.122712)"
283995,Completed,5927,,ANNISTON,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,7/30/2002,10/21/2002,11/14/2002,,DEMOLITION OR MOVE PERMIT,"5927 ANNISTON RD
BETHESDA, MD 20817
(39.007798, -77.119977)"
344385,Completed,10010,,COUNSELMAN,RD,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,5/13/2004,9/22/2004,12/16/2004,Performance Bond Tracking No:  19245,DEMOLITION OR MOVE PERMIT,"10010 COUNSELMAN RD
POTOMAC, MD 20854
(39.019514, -77.206631)"
455954,Finaled,4812,,DRUMMOND,AVE,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,6/7/2007,8/9/2007,9/6/2007,Bond #PS8A37494 (check #7311),DEMOLITION OR MOVE PERMIT,"4812 DRUMMOND AVE
CHEVY CHASE, MD 20815
(38.970357, -77.09597)"
370392,Completed,7110,,44TH,ST,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,1/12/2005,3/17/2005,4/26/2005,PS5A20923,DEMOLITION OR MOVE PERMIT,"7110 44TH ST
CHEVY CHASE, MD 20815
(38.981539, -77.088471)"
491590,Completed,3513,,BRADLEY,LN,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,7/25/2008,12/12/2008,2/3/2009,Demo/Rebuild,DEMOLITION OR MOVE PERMIT,"3513 BRADLEY LN
CHEVY CHASE, MD 20815
(38.976318, -77.07037)"
470093,Completed,9510,,SINGLETON,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,11/2/2007,11/28/2007,1/14/2008,"Demolition/Rebuild - DEMO
Sed Cont # 232492.
DW/ROW # 255256.",DEMOLITION OR MOVE PERMIT,"9510 SINGLETON DR
BETHESDA, MD 20817
(39.012005, -77.117748)"
466408,Completed,5606,,OAK,PL,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,9/24/2007,11/26/2007,2/15/2008,,DEMOLITION OR MOVE PERMIT,"5606 OAK PL
BETHESDA, MD 20817
(39.003479, -77.113262)"
959322,Completed,12740,,THREE SISTERS,RD,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,7/9/2021,1/21/2022,8/2/2022,,DEMOLITION OR MOVE PERMIT,"12740 THREE SISTERS RD
POTOMAC, MD 20854
(39.064952, -77.250159)"
660805,Finaled,7612,,DENTON,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,1/17/2014,9/19/2014,10/15/2014,,DEMOLITION OR MOVE PERMIT,"7612 DENTON RD
BETHESDA, MD 20814
(38.986637, -77.102131)"
264005,Completed,5905,,SONOMA,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,11/21/2001,1/31/2002,2/14/2002,,DEMOLITION OR MOVE PERMIT,"5905 SONOMA RD
BETHESDA, MD 20817
(39.002573, -77.119044)"
337091,Completed,19901,,FREDERICK,RD,,GERMANTOWN,MD,20876,DEMOLISH,BUSINESS BUILDING,3/12/2004,5/12/2004,7/5/2019,,DEMOLITION OR MOVE PERMIT,"19901 FREDERICK RD
GERMANTOWN, MD 20876
(39.182003, -77.238298)"
485944,Completed,9016,,MARSEILLE,DR,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,5/22/2008,6/12/2008,8/12/2008,Demolition only,DEMOLITION OR MOVE PERMIT,"9016 MARSEILLE DR
POTOMAC, MD 20854
(39.040015, -77.184612)"
708915,Completed,5409,,WEHAWKEN,RD,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,4/13/2015,7/10/2015,8/6/2015,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"5409 WEHAWKEN RD
BETHESDA, MD 20816
(38.962187, -77.123914)"
657290,Finaled,7416,,WYNDALE,LN,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,12/6/2013,2/20/2014,3/14/2014,demolition/rebuild,DEMOLITION OR MOVE PERMIT,"7416 WYNDALE LN
CHEVY CHASE, MD 20815
(38.984385, -77.057131)"
355209,Completed,6911,,FAIRFAX,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,8/17/2004,10/4/2004,10/12/2005,CASH BOND TRACKING #PS5A18683,DEMOLITION OR MOVE PERMIT,"6911 FAIRFAX RD
BETHESDA, MD 20814
(38.9793, -77.102131)"
519832,Open,13530,,REDGRAVE,PL,,CLARKSBURG,MD,20871,DEMOLISH,STORAGE BUILDING,8/26/2009,,,Demolition of the shed only,DEMOLITION OR MOVE PERMIT,"13530 REDGRAVE PL
CLARKSBURG, MD 20871
(39.236563, -77.282353)"
941391,Completed,5512,,ROOSEVELT,ST,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,2/8/2021,5/11/2021,6/15/2021,,DEMOLITION OR MOVE PERMIT,"5512 ROOSEVELT ST
BETHESDA, MD 20817
(38.995227, -77.112948)"
396481,Completed,7512,,MARBURY,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,9/6/2005,7/21/2006,8/21/2006,PS7A 32672,DEMOLITION OR MOVE PERMIT,"7512 MARBURY RD
BETHESDA, MD 20817
(38.985802, -77.12139)"
755622,Completed,717,,MAPLEWOOD,AVE,,TAKOMA PARK,MD,20912,DEMOLISH,SINGLE FAMILY DWELLING,5/13/2016,6/27/2016,1/11/2017,DEMOLITION OF SINGLE FAMILY HOUSE,DEMOLITION OR MOVE PERMIT,"717 MAPLEWOOD AVE
TAKOMA PARK, MD 20912
(38.987158, -77.003047)"
368599,Completed,4549,N,CHELSEA,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,12/20/2004,4/13/2005,5/2/2005,PS5A22505 Building 368601,DEMOLITION OR MOVE PERMIT,"4549 CHELSEA N LN
BETHESDA, MD 20814
(38.994797, -77.091785)"
792831,Finaled,1513,,GRIDLEY,LN,,SILVER SPRING,MD,20902,DEMOLISH,RESIDENTIAL ACCESSORY STRUCTURE,3/16/2017,4/4/2017,4/1/2024,DEMO INGROUND POOL (no intention to rebuild),DEMOLITION OR MOVE PERMIT,"1513 GRIDLEY LN
SILVER SPRING, MD 20902
(39.029417, -77.033668988)"
801677,Completed,6212,,POINDEXTER,LN,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,6/5/2017,9/28/2017,10/27/2017,DEMO,DEMOLITION OR MOVE PERMIT,"6212 POINDEXTER LN
ROCKVILLE, MD 20852
(39.042072, -77.12734)"
968731,Completed,5100,,MARLYN,DR,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,9/29/2021,2/14/2022,4/18/2022,DEMO TO REBUILD,DEMOLITION OR MOVE PERMIT,"5100 MARLYN DR
BETHESDA, MD 20816
(38.958169, -77.112434)"
457453,Completed,14219,,TRAVILAH,RD,,ROCKVILLE,MD,20850,DEMOLISH,SINGLE FAMILY DWELLING,6/21/2007,8/18/2008,6/10/2009,Demo only no rebuild,DEMOLITION OR MOVE PERMIT,"14219 TRAVILAH RD
ROCKVILLE, MD 20850
(39.091502, -77.211692)"
647629,Finaled,9828,,WILDEN,LN,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,9/4/2013,10/29/2013,12/16/2013,,DEMOLITION OR MOVE PERMIT,"9828 WILDEN LN
POTOMAC, MD 20854
(39.041375, -77.203253)"
446285,Finaled,4424,,WALSH,ST,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,2/28/2007,5/7/2007,7/27/2007,demolition/rebuild-Cash Bond PS7A36918,DEMOLITION OR MOVE PERMIT,"4424 WALSH ST
CHEVY CHASE, MD 20815
(38.979509, -77.089729)"
355869,Completed,5817,,PHOENIX,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,8/24/2004,12/3/2004,12/21/2004,CASH BOND TRACKING# PS5A18778,DEMOLITION OR MOVE PERMIT,"5817 PHOENIX DR
BETHESDA, MD 20817
(39.007294, -77.116726)"
705246,Completed,6206,,WEDGEWOOD,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/9/2015,5/1/2015,4/6/2016,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"6206 WEDGEWOOD RD
BETHESDA, MD 20817
(38.972219, -77.125451)"
287008,Completed,6803,,EAST,AVE,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,9/6/2002,12/20/2002,6/13/2003,,DEMOLITION OR MOVE PERMIT,"6803 EAST AVE
CHEVY CHASE, MD 20815
(38.978356, -77.086864)"
251338,Finaled,9105,,EWING,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,6/19/2001,7/20/2001,7/27/2001,CASH BOND PS1A7573,DEMOLITION OR MOVE PERMIT,"9105 EWING DR
BETHESDA, MD 20817
(39.005128, -77.123364)"
562087,Finaled,7605,,ARNET,LN,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/1/2011,3/21/2011,2/10/2015,"DEMO / REBUILD
BOND TRACKING# PS11A44267",DEMOLITION OR MOVE PERMIT,"7605 ARNET LN
BETHESDA, MD 20817
(38.985074, -77.134055)"
610892,Finaled,1121,,HARDING,LN,,SILVER SPRING,MD,20905,DEMOLISH,SINGLE FAMILY DWELLING,9/6/2012,4/23/2014,1/30/2015,"FOUNDATION ONLY

BOND TRACKING PS14A76251",DEMOLITION OR MOVE PERMIT,"1121 HARDING LN
SILVER SPRING, MD 20905
(39.11674, -76.988913)"
406967,Finaled,9121,,BURDETTE,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,12/20/2005,3/28/2006,6/8/2006,Cash Bond PS6A28069  (Demolition/rebuild),DEMOLITION OR MOVE PERMIT,"9121 BURDETTE RD
BETHESDA, MD 20817
(39.007209, -77.138879)"
424215,Completed,8505,,PELHAM,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,6/14/2006,8/31/2006,5/3/2007,,DEMOLITION OR MOVE PERMIT,"8505 PELHAM RD
BETHESDA, MD 20817
(38.995165, -77.121492)"
300450,Completed,119,,GENEVA,AVE,,SILVER SPRING,MD,20910,DEMOLISH,SINGLE FAMILY DWELLING,3/19/2003,5/13/2003,5/20/2003,CASH BOND 11599,DEMOLITION OR MOVE PERMIT,"119 GENEVA AVE
SILVER SPRING, MD 20910
(38.985606, -77.006764)"
225252,Finaled,7107,,45TH,ST,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,7/31/2000,8/21/2000,9/21/2000,,DEMOLITION OR MOVE PERMIT,"7107 45TH ST
CHEVY CHASE, MD 20815
(38.981088, -77.089634)"
390212,Finaled,8514,,RAYBURN,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,7/11/2005,8/19/2005,11/14/2005,,DEMOLITION OR MOVE PERMIT,"8514 RAYBURN RD
BETHESDA, MD 20817
(38.9958, -77.120303)"
684762,Completed,7209,,LENHART,DR,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,8/19/2014,11/19/2014,1/6/2016,DEMO / REBUILD,DEMOLITION OR MOVE PERMIT,"7209 LENHART DR
CHEVY CHASE, MD 20815
(38.982839016, -77.063615013)"
976165,Finaled,6060,,MONTROSE,RD,,ROCKVILLE,MD,20852,DEMOLISH,MERCANTILE BUILDING,12/1/2021,1/3/2022,3/7/2024,,DEMOLITION OR MOVE PERMIT,"6060 MONTROSE RD
ROCKVILLE, MD 20852
(39.052310995, -77.122034029)"
880582,Completed,8006,,MAPLE RIDGE,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,6/26/2019,8/21/2019,9/25/2019,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"8006 MAPLE RIDGE RD
BETHESDA, MD 20814
(38.99013, -77.106621)"
908838,Completed,9129,,KITTERY,LN,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/19/2020,5/20/2020,6/4/2020,,DEMOLITION OR MOVE PERMIT,"9129 KITTERY LN
BETHESDA, MD 20817
(39.006527, -77.148964)"
664014,Completed,11901,,MAPLE,AVE,,ROCKVILLE,MD,20852,DEMOLISH,BUSINESS BUILDING,2/21/2014,4/16/2014,10/15/2014,Demo Comm. Building,DEMOLITION OR MOVE PERMIT,"11901 MAPLE AVE
ROCKVILLE, MD 20852
(39.051662, -77.112661)"
318295,Finaled,25201,,FREDERICK,RD,,CLARKSBURG,MD,20871,DEMOLISH,SINGLE FAMILY DWELLING,9/11/2003,11/26/2003,3/19/2007,Extended until 9/23/06,DEMOLITION OR MOVE PERMIT,"25201 FREDERICK RD
CLARKSBURG, MD 20871
(39.269169, -77.306812)"
639171,Completed,12631,,THREE SISTERS,RD,,ROCKVILLE,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,6/19/2013,7/9/2013,9/23/2013,"Demo Only

BOND TRACKING PS14A64075",DEMOLITION OR MOVE PERMIT,"12631 THREE SISTERS RD
ROCKVILLE, MD 20854
(39.063046, -77.251653)"
523384,Completed,6005,,FOLKSTONE,RD,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,10/14/2009,11/13/2009,1/8/2010,Rebuild-Cash Bond PS10A41880,DEMOLITION OR MOVE PERMIT,"6005 FOLKSTONE RD
BETHESDA, MD 20817
(39.000163, -77.12208)"
616550,Finaled,5714,,GROSVENOR,LN,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,11/2/2012,11/28/2012,3/29/2013,,DEMOLITION OR MOVE PERMIT,"5714 GROSVENOR LN
BETHESDA, MD 20814
(39.022546, -77.115314)"
323768,Completed,4406,,WALSH,ST,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,11/5/2003,12/26/2003,2/11/2004,CASH BOND TRACKING#14670,DEMOLITION OR MOVE PERMIT,"4406 WALSH ST
CHEVY CHASE, MD 20815
(38.979713, -77.087916)"
734618,Completed,5209,,WISSIOMING,RD,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,11/2/2015,1/12/2016,5/23/2016,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"5209 WISSIOMING RD
BETHESDA, MD 20816
(38.959443, -77.128277)"
872892,Completed,6100,,POINDEXTER,LN,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,4/19/2019,5/22/2019,8/31/2020,DEMOLITION/REBUILD,DEMOLITION OR MOVE PERMIT,"6100 POINDEXTER LN
ROCKVILLE, MD 20852
(39.040636, -77.12486)"
845122,Completed,4327,,KENTBURY,DR,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,7/17/2018,9/13/2018,10/26/2018,Demo and Rebuild -,DEMOLITION OR MOVE PERMIT,"4327 KENTBURY DR
BETHESDA, MD 20814
(38.986687, -77.087357)"
989267,Completed,5420,,BURLING,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,4/7/2022,7/26/2022,8/10/2022,,DEMOLITION OR MOVE PERMIT,"5420 BURLING RD
BETHESDA, MD 20814
(38.980438, -77.110307)"
703606,Finaled,2936,,WOODSTOCK,AVE,,SILVER SPRING,MD,20910,DEMOLISH,SINGLE FAMILY DWELLING,2/18/2015,5/12/2015,7/24/2015,BOND TRACKING PS15A89993,DEMOLITION OR MOVE PERMIT,"2936 WOODSTOCK AVE
SILVER SPRING, MD 20910
(39.009275, -77.060076)"
504867,Completed,6130,,ROSELAND,DR,,ROCKVILLE,MD,20852,DEMOLISH,SINGLE FAMILY DWELLING,2/6/2009,11/6/2009,4/30/2010,Demolition/Rebuild   CASH BOND PS10A41697,DEMOLITION OR MOVE PERMIT,"6130 ROSELAND DR
ROCKVILLE, MD 20852
(39.043804, -77.126838)"
217487,Issued,9110,,HARRINGTON,DR,,POTOMAC,MD,20854,DEMOLISH,SINGLE FAMILY DWELLING,4/26/2000,4/26/2000,,ALL LETTERS UNDER PERMIT # 207644 PAID $165 UNDER THAT NO,DEMOLITION OR MOVE PERMIT,"9110 HARRINGTON DR
POTOMAC, MD 20854
(39.005391, -77.184227)"
689951,Completed,15137,,ROLLINMEAD,DR,,GAITHERSBURG,MD,20878,DEMOLISH,SINGLE FAMILY DWELLING,10/1/2014,10/29/2014,10/30/2015,"DEMO / REBUILD

BOND TRACKING PS15A85251",DEMOLITION OR MOVE PERMIT,"15137 ROLLINMEAD DR
GAITHERSBURG, MD 20878
(39.100017016, -77.276475959)"
334166,Finaled,9200,,LINDALE,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,2/26/2004,4/8/2004,6/30/2004,,DEMOLITION OR MOVE PERMIT,"9200 LINDALE DR
BETHESDA, MD 20817
(39.006785, -77.121706)"
369521,Completed,6846,,GLENBROOK,RD,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,1/3/2005,3/14/2005,8/17/2005,CASH BOND TRACKING #PS5A20648,DEMOLITION OR MOVE PERMIT,"6846 GLENBROOK RD
BETHESDA, MD 20814
(38.978778, -77.105633)"
657589,Completed,6121,,HIGHBORO,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,12/11/2013,2/11/2014,3/18/2014,demo / rebuild,DEMOLITION OR MOVE PERMIT,"6121 HIGHBORO DR
BETHESDA, MD 20817
(38.975793, -77.125019)"
698896,Completed,230,,OLD BUCKLODGE,LN,,BOYDS,MD,20841,DEMOLISH,SINGLE FAMILY DWELLING,12/24/2014,5/28/2015,6/30/2016,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"230 OLD BUCKLODGE LN
BOYDS, MD 20841
(39.172849007, -77.343267993)"
811610,Completed,15711,,BRADFORD,RD,,SILVER SPRING,MD,20906,DEMOLISH,SINGLE FAMILY DWELLING,8/29/2017,10/25/2017,12/6/2017,DEMO/REBUILD,DEMOLITION OR MOVE PERMIT,"15711 BRADFORD RD
SILVER SPRING, MD 20906
(39.113532, -77.069359)"
877610,Completed,5100,,FAIRGLEN,LN,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,6/3/2019,7/30/2019,10/10/2019,,DEMOLITION OR MOVE PERMIT,"5100 FAIRGLEN LN
CHEVY CHASE, MD 20815
(38.976865, -77.101463)"
987865,Finaled,6409,,MARJORY,LN,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,3/25/2022,8/15/2022,1/26/2023,,DEMOLITION OR MOVE PERMIT,"6409 MARJORY LN
BETHESDA, MD 20817
(38.9748, -77.13024)"
711321,Completed,6305,,WINSTON,DR,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,5/4/2015,7/13/2015,9/30/2016,Rebuild,DEMOLITION OR MOVE PERMIT,"6305 WINSTON DR
BETHESDA, MD 20817
(38.974545, -77.12864)"
364513,Completed,4909,,CUMBERLAND,AVE,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,11/8/2004,3/3/2005,7/5/2019,LOT 23 (SUBDIVIDED BY MNCPPC),DEMOLITION OR MOVE PERMIT,"4909 CUMBERLAND AVE
CHEVY CHASE, MD 20815
(38.969647, -77.098613)"
459034,Finaled,6012,,SOUTHPORT,DR,,BETHESDA,MD,20814,DEMOLISH,SINGLE FAMILY DWELLING,7/5/2007,9/17/2007,12/26/2007,"DEMOLITION/ REBUILD  
Cash Bond PS8A37711",DEMOLITION OR MOVE PERMIT,"6012 SOUTHPORT DR
BETHESDA, MD 20814
(39.021752, -77.119897)"
362703,Completed,4704,,DRUMMOND,AVE,,CHEVY CHASE,MD,20815,DEMOLISH,SINGLE FAMILY DWELLING,10/21/2004,12/21/2004,7/5/2019,cash bond tracking # ps5a19675,DEMOLITION OR MOVE PERMIT,"4704 DRUMMOND AVE
CHEVY CHASE, MD 20815
(38.97008, -77.093471)"
959054,Finaled,6216,,CRATHIE,LN,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,7/8/2021,8/26/2021,11/15/2021,,DEMOLITION OR MOVE PERMIT,"6216 CRATHIE LN
BETHESDA, MD 20816
(38.972077, -77.138979)"
427809,Completed,6362,,RIDGE,DR,,BETHESDA,MD,20816,DEMOLISH,SINGLE FAMILY DWELLING,7/19/2006,8/27/2007,10/29/2007,Demolition/Rebuild,DEMOLITION OR MOVE PERMIT,"6362 RIDGE DR
BETHESDA, MD 20816
(38.94215, -77.121486)"
861903,Completed,6301,,MAIDEN,LN,,BETHESDA,MD,20817,DEMOLISH,SINGLE FAMILY DWELLING,12/26/2018,2/11/2019,5/14/2019,demo/rebuild,DEMOLITION OR MOVE PERMIT,"6301 MAIDEN LN
BETHESDA, MD 20817
(38.983763, -77.126507)"
260270,Finaled,12715,,GEORGIA,AVE,,SILVER SPRING,MD,20906,DEMOLISH,SINGLE FAMILY DWELLING,10/8/2001,2/7/2002,6/27/2005,,DEMOLITION OR MOVE PERMIT,"12715 GEORGIA AVE
SILVER SPRING, MD 20906
(39.065103, -77.057269)"
